Identifier,Time,System ID,Measurement software,Operator,SOP,Product,Medium,Measuring range,Dispersing system,Dispersing system subtype,Feeder,Evaluation,Calculation software,User,Lot
2025-09-07T13:0.:..........-04:00S03785,2025-09-07 13:0.:.......,H3113,PAQXOS 5.1,phar-brunaughuser,,Run8_baseline_RODOS_09072025_rep.,,R3,RODOS,RODOS/T4,VIBRI,FREE,PAQXOS 5.1,Mariana,SD COL-NIC 8:1 20250411
xo / µm,Q₃ / %,xm / µm,q₃ / mm⁻¹,xm / µm,q₃ lg
0.50000000,0.00000000,0.70000000,576.76150727,0.67082039,0.90375813
0.90000000,23.07046029,1.00000000,489.97394625,0.99498744,1.12443593
1.10000000,32.86993922,1.20000000,437.68970697,1.19582607,1.20657666
1.30000000,41.62373336,1.40000000,390.41850027,1.39642400,1.25641722
1.50000000,49.43210336,1.65000000,339.60835683,1.64316767,1.28669997
1.80000000,59.62035407,2.00000000,277.06577712,1.98997487,1.27167054
2.20000000,70.70298515,2.40000000,213.44534877,2.39165215,1.17680709
2.60000000,79.24079910,2.85000000,153.37057959,2.83901391,1.00388729
3.10000000,86.90932808,3.40000000,96.44019282,3.38673884,0.75304650
3.70000000,92.69573965,4.00000000,54.37460090,3.98873414,0.49986815
4.30000000,95.95821570,4.65000000,28.66268030,4.63680925,0.30631148
5.00000000,97.96460332,5.50000000,12.86868590,5.47722558,0.16252189
6.00000000,99.25147191,6.75000000,4.06484931,6.70820393,0.06291686
7.50000000,99.86119931,8.25000000,0.92533793,8.21583836,0.01752949
9.00000000,100.00000000,9.75000000,0.00000000,9.72111105,0.00000000
10.50000000,100.00000000,11.50000000,0.00000000,11.45643924,0.00000000
12.50000000,100.00000000,13.75000000,0.00000000,13.69306394,0.00000000
15.00000000,100.00000000,16.50000000,0.00000000,16.43167673,0.00000000
18.00000000,100.00000000,19.50000000,0.00000000,19.44222210,0.00000000
21.00000000,100.00000000,23.00000000,0.00000000,22.91287847,0.00000000
25.00000000,100.00000000,27.50000000,0.00000000,27.38612788,0.00000000
30.00000000,100.00000000,33.00000000,0.00000000,32.86335345,0.00000000
36.00000000,100.00000000,39.50000000,0.00000000,39.34463115,0.00000000
43.00000000,100.00000000,47.00000000,0.00000000,46.82947790,0.00000000
51.00000000,100.00000000,56.00000000,0.00000000,55.77633907,0.00000000
61.00000000,100.00000000,67.00000000,0.00000000,66.73080248,0.00000000
73.00000000,100.00000000,80.00000000,0.00000000,79.69316156,0.00000000
87.00000000,100.00000000,95.00000000,0.00000000,94.66255860,0.00000000
103.00000000,100.00000000,113.00000000,0.00000000,112.55665240,0.00000000
123.00000000,100.00000000,135.00000000,0.00000000,134.46560899,0.00000000
147.00000000,100.00000000,161.00000000,0.00000000,160.39014932,0.00000000
175.00000000,100.00000000,,,,
